# This file was produced by samtools stats (1.20+htslib-1.20) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392167.markdup.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	10136f72	3a173ecc	6572b1f5
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	183067920	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	183067920
SN	is sorted:	1
SN	1st fragments:	91533960
SN	last fragments:	91533960
SN	reads mapped:	182464014
SN	reads mapped and paired:	182179592	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	603906
SN	reads properly paired:	179366160	# proper-pair bit set
SN	reads paired:	183067920	# paired-end technology bit set
SN	reads duplicated:	83265281	# PCR or optical duplicate bit set
SN	reads MQ0:	3321934	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	484612
SN	total length:	27146780294	# ignores clipping
SN	total first fragment length:	13571787138	# ignores clipping
SN	total last fragment length:	13574993156	# ignores clipping
SN	bases mapped:	27073373360	# ignores clipping
SN	bases mapped (cigar):	26804509428	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	12327529593
SN	mismatches:	90232875	# from NM fields
SN	error rate:	3.366332e-03	# mismatches / bases mapped (cigar)
SN	average length:	148
SN	average first fragment length:	148
SN	average last fragment length:	148
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	36.1
SN	insert size average:	203.6
SN	insert size standard deviation:	53.1
SN	inward oriented pairs:	83908072
SN	outward oriented pairs:	6024544
SN	pairs with other orientation:	507631
SN	pairs on different chromosomes:	649549
SN	percentage of properly paired reads (%):	98.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	702803	0	0	0	0	0	0	0	0	0	0	0	0	0	1459972	0	0	0	0	0	0	0	0	0	0	0	89371185	0
FFQ	2	0	0	4217	0	0	0	0	0	0	0	0	736110	0	0	0	0	0	0	0	0	0	0	0	0	0	1806007	0	0	0	0	0	0	0	0	0	0	0	88987626	0
FFQ	3	0	0	1	0	0	0	0	0	0	0	0	671750	0	0	0	0	0	0	0	0	0	0	0	0	0	1649666	0	0	0	0	0	0	0	0	0	0	0	89212543	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	616239	0	0	0	0	0	0	0	0	0	0	0	0	0	1575180	0	0	0	0	0	0	0	0	0	0	0	89342541	0
FFQ	5	0	0	3	0	0	0	0	0	0	0	0	559005	0	0	0	0	0	0	0	0	0	0	0	0	0	1395434	0	0	0	0	0	0	0	0	0	0	0	89579518	0
FFQ	6	0	0	186	0	0	0	0	0	0	0	0	527536	0	0	0	0	0	0	0	0	0	0	0	0	0	1357015	0	0	0	0	0	0	0	0	0	0	0	89649223	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	608908	0	0	0	0	0	0	0	0	0	0	0	0	0	1755614	0	0	0	0	0	0	0	0	0	0	0	89169438	0
FFQ	8	0	0	42	0	0	0	0	0	0	0	0	635307	0	0	0	0	0	0	0	0	0	0	0	0	0	1863397	0	0	0	0	0	0	0	0	0	0	0	89035214	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	522899	0	0	0	0	0	0	0	0	0	0	0	0	0	1445282	0	0	0	0	0	0	0	0	0	0	0	89565779	0
FFQ	10	0	0	28	0	0	0	0	0	0	0	0	693610	0	0	0	0	0	0	0	0	0	0	0	0	0	2054600	0	0	0	0	0	0	0	0	0	0	0	88785722	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	526815	0	0	0	0	0	0	0	0	0	0	0	0	0	1458026	0	0	0	0	0	0	0	0	0	0	0	89549119	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	584322	0	0	0	0	0	0	0	0	0	0	0	0	0	1634920	0	0	0	0	0	0	0	0	0	0	0	89314718	0
FFQ	13	0	0	10	0	0	0	0	0	0	0	0	580418	0	0	0	0	0	0	0	0	0	0	0	0	0	1728733	0	0	0	0	0	0	0	0	0	0	0	89224799	0
FFQ	14	0	0	2	0	0	0	0	0	0	0	0	566638	0	0	0	0	0	0	0	0	0	0	0	0	0	1639270	0	0	0	0	0	0	0	0	0	0	0	89328050	0
FFQ	15	0	0	68	0	0	0	0	0	0	0	0	582532	0	0	0	0	0	0	0	0	0	0	0	0	0	1700937	0	0	0	0	0	0	0	0	0	0	0	89250423	0
FFQ	16	0	0	7	0	0	0	0	0	0	0	0	577358	0	0	0	0	0	0	0	0	0	0	0	0	0	1645476	0	0	0	0	0	0	0	0	0	0	0	89311119	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	546939	0	0	0	0	0	0	0	0	0	0	0	0	0	1509241	0	0	0	0	0	0	0	0	0	0	0	89477780	0
FFQ	18	0	0	8	0	0	0	0	0	0	0	0	582969	0	0	0	0	0	0	0	0	0	0	0	0	0	1679821	0	0	0	0	0	0	0	0	0	0	0	89271162	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	583510	0	0	0	0	0	0	0	0	0	0	0	0	0	1667093	0	0	0	0	0	0	0	0	0	0	0	89283357	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	668187	0	0	0	0	0	0	0	0	0	0	0	0	0	1848795	0	0	0	0	0	0	0	0	0	0	0	89016978	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	569352	0	0	0	0	0	0	0	0	0	0	0	0	0	1544120	0	0	0	0	0	0	0	0	0	0	0	89420488	0
FFQ	22	0	0	73	0	0	0	0	0	0	0	0	714720	0	0	0	0	0	0	0	0	0	0	0	0	0	1946021	0	0	0	0	0	0	0	0	0	0	0	88873146	0
FFQ	23	0	0	6	0	0	0	0	0	0	0	0	648643	0	0	0	0	0	0	0	0	0	0	0	0	0	1768667	0	0	0	0	0	0	0	0	0	0	0	89116644	0
FFQ	24	0	0	0	0	0	0	0	0	0	0	0	653709	0	0	0	0	0	0	0	0	0	0	0	0	0	1776908	0	0	0	0	0	0	0	0	0	0	0	89103343	0
FFQ	25	0	0	0	0	0	0	0	0	0	0	0	727370	0	0	0	0	0	0	0	0	0	0	0	0	0	1940449	0	0	0	0	0	0	0	0	0	0	0	88866141	0
FFQ	26	0	0	0	0	0	0	0	0	0	0	0	745948	0	0	0	0	0	0	0	0	0	0	0	0	0	1824345	0	0	0	0	0	0	0	0	0	0	0	88963667	0
