# This file was produced by samtools stats (1.20+htslib-1.20) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392162.markdup.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	25ebabef	9b388624	0931a577
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	196680214	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	196680214
SN	is sorted:	1
SN	1st fragments:	98340107
SN	last fragments:	98340107
SN	reads mapped:	196296125
SN	reads mapped and paired:	196114142	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	384089
SN	reads properly paired:	193696288	# proper-pair bit set
SN	reads paired:	196680214	# paired-end technology bit set
SN	reads duplicated:	42868266	# PCR or optical duplicate bit set
SN	reads MQ0:	3085062	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	424782
SN	total length:	29228848933	# ignores clipping
SN	total first fragment length:	14618589444	# ignores clipping
SN	total last fragment length:	14610259489	# ignores clipping
SN	bases mapped:	29186469330	# ignores clipping
SN	bases mapped (cigar):	28960945035	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	6348264664
SN	mismatches:	96705145	# from NM fields
SN	error rate:	3.339157e-03	# mismatches / bases mapped (cigar)
SN	average length:	149
SN	average first fragment length:	149
SN	average last fragment length:	149
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	36.1
SN	insert size average:	204.6
SN	insert size standard deviation:	53.9
SN	inward oriented pairs:	91068771
SN	outward oriented pairs:	6409030
SN	pairs with other orientation:	188412
SN	pairs on different chromosomes:	390858
SN	percentage of properly paired reads (%):	98.5
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	756746	0	0	0	0	0	0	0	0	0	0	0	0	0	1581451	0	0	0	0	0	0	0	0	0	0	0	96001910	0
FFQ	2	0	0	4464	0	0	0	0	0	0	0	0	797039	0	0	0	0	0	0	0	0	0	0	0	0	0	1959498	0	0	0	0	0	0	0	0	0	0	0	95579106	0
FFQ	3	0	0	2	0	0	0	0	0	0	0	0	726524	0	0	0	0	0	0	0	0	0	0	0	0	0	1788878	0	0	0	0	0	0	0	0	0	0	0	95824703	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	666231	0	0	0	0	0	0	0	0	0	0	0	0	0	1713327	0	0	0	0	0	0	0	0	0	0	0	95960549	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	605882	0	0	0	0	0	0	0	0	0	0	0	0	0	1514184	0	0	0	0	0	0	0	0	0	0	0	96220041	0
FFQ	6	0	0	201	0	0	0	0	0	0	0	0	568984	0	0	0	0	0	0	0	0	0	0	0	0	0	1473163	0	0	0	0	0	0	0	0	0	0	0	96297759	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	660725	0	0	0	0	0	0	0	0	0	0	0	0	0	1924392	0	0	0	0	0	0	0	0	0	0	0	95754990	0
FFQ	8	0	0	48	0	0	0	0	0	0	0	0	706430	0	0	0	0	0	0	0	0	0	0	0	0	0	2066113	0	0	0	0	0	0	0	0	0	0	0	95567516	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	565725	0	0	0	0	0	0	0	0	0	0	0	0	0	1574032	0	0	0	0	0	0	0	0	0	0	0	96200350	0
FFQ	10	0	0	30	0	0	0	0	0	0	0	0	754794	0	0	0	0	0	0	0	0	0	0	0	0	0	2246216	0	0	0	0	0	0	0	0	0	0	0	95339067	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	568873	0	0	0	0	0	0	0	0	0	0	0	0	0	1590335	0	0	0	0	0	0	0	0	0	0	0	96180899	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	631242	0	0	0	0	0	0	0	0	0	0	0	0	0	1783084	0	0	0	0	0	0	0	0	0	0	0	95925781	0
FFQ	13	0	0	10	0	0	0	0	0	0	0	0	626486	0	0	0	0	0	0	0	0	0	0	0	0	0	1886205	0	0	0	0	0	0	0	0	0	0	0	95827406	0
FFQ	14	0	0	2	0	0	0	0	0	0	0	0	609897	0	0	0	0	0	0	0	0	0	0	0	0	0	1788692	0	0	0	0	0	0	0	0	0	0	0	95941516	0
FFQ	15	0	0	77	0	0	0	0	0	0	0	0	627932	0	0	0	0	0	0	0	0	0	0	0	0	0	1855341	0	0	0	0	0	0	0	0	0	0	0	95856757	0
FFQ	16	0	0	3	0	0	0	0	0	0	0	0	621624	0	0	0	0	0	0	0	0	0	0	0	0	0	1792712	0	0	0	0	0	0	0	0	0	0	0	95925768	0
