# This file was produced by samtools stats (1.20+htslib-1.20) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /scratch/sballas/ISG5312FinalProject/results/03_alignment/bwa_align/SRR11392160.markdup.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	f9942675	61b3cd52	fd199e97
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	188297438	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	188297438
SN	is sorted:	1
SN	1st fragments:	94148719
SN	last fragments:	94148719
SN	reads mapped:	187459494
SN	reads mapped and paired:	187063672	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	837944
SN	reads properly paired:	182730904	# proper-pair bit set
SN	reads paired:	188297438	# paired-end technology bit set
SN	reads duplicated:	112010873	# PCR or optical duplicate bit set
SN	reads MQ0:	4054331	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	545975
SN	total length:	27899037778	# ignores clipping
SN	total first fragment length:	13944216494	# ignores clipping
SN	total last fragment length:	13954821284	# ignores clipping
SN	bases mapped:	27793260911	# ignores clipping
SN	bases mapped (cigar):	27477782981	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	16588818658
SN	mismatches:	96415684	# from NM fields
SN	error rate:	3.508860e-03	# mismatches / bases mapped (cigar)
SN	average length:	148
SN	average first fragment length:	148
SN	average last fragment length:	148
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	36.0
SN	insert size average:	202.7
SN	insert size standard deviation:	55.5
SN	inward oriented pairs:	85463169
SN	outward oriented pairs:	6382516
SN	pairs with other orientation:	939041
SN	pairs on different chromosomes:	747110
SN	percentage of properly paired reads (%):	97.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	715690	0	0	0	0	0	0	0	0	0	0	0	0	0	1487612	0	0	0	0	0	0	0	0	0	0	0	91945417	0
FFQ	2	0	0	4297	0	0	0	0	0	0	0	0	736939	0	0	0	0	0	0	0	0	0	0	0	0	0	1815685	0	0	0	0	0	0	0	0	0	0	0	91591798	0
FFQ	3	0	0	1	0	0	0	0	0	0	0	0	684682	0	0	0	0	0	0	0	0	0	0	0	0	0	1689088	0	0	0	0	0	0	0	0	0	0	0	91774948	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	621919	0	0	0	0	0	0	0	0	0	0	0	0	0	1609611	0	0	0	0	0	0	0	0	0	0	0	91917189	0
FFQ	5	0	0	6	0	0	0	0	0	0	0	0	558378	0	0	0	0	0	0	0	0	0	0	0	0	0	1413686	0	0	0	0	0	0	0	0	0	0	0	92176649	0
FFQ	6	0	0	185	0	0	0	0	0	0	0	0	522170	0	0	0	0	0	0	0	0	0	0	0	0	0	1372366	0	0	0	0	0	0	0	0	0	0	0	92253998	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	616635	0	0	0	0	0	0	0	0	0	0	0	0	0	1799120	0	0	0	0	0	0	0	0	0	0	0	91732964	0
FFQ	8	0	0	52	0	0	0	0	0	0	0	0	641596	0	0	0	0	0	0	0	0	0	0	0	0	0	1902323	0	0	0	0	0	0	0	0	0	0	0	91604748	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	523281	0	0	0	0	0	0	0	0	0	0	0	0	0	1464957	0	0	0	0	0	0	0	0	0	0	0	92160481	0
FFQ	10	0	0	39	0	0	0	0	0	0	0	0	700233	0	0	0	0	0	0	0	0	0	0	0	0	0	2086565	0	0	0	0	0	0	0	0	0	0	0	91361882	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	524996	0	0	0	0	0	0	0	0	0	0	0	0	0	1467180	0	0	0	0	0	0	0	0	0	0	0	92156543	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	582691	0	0	0	0	0	0	0	0	0	0	0	0	0	1650114	0	0	0	0	0	0	0	0	0	0	0	91915914	0
FFQ	13	0	0	12	0	0	0	0	0	0	0	0	584020	0	0	0	0	0	0	0	0	0	0	0	0	0	1751308	0	0	0	0	0	0	0	0	0	0	0	91813379	0
FFQ	14	0	0	5	0	0	0	0	0	0	0	0	568012	0	0	0	0	0	0	0	0	0	0	0	0	0	1658069	0	0	0	0	0	0	0	0	0	0	0	91922633	0
FFQ	15	0	0	100	0	0	0	0	0	0	0	0	585257	0	0	0	0	0	0	0	0	0	0	0	0	0	1726110	0	0	0	0	0	0	0	0	0	0	0	91837252	0
FFQ	16	0	0	6	0	0	0	0	0	0	0	0	577804	0	0	0	0	0	0	0	0	0	0	0	0	0	1669541	0	0	0	0	0	0	0	0	0	0	0	91901368	0
FFQ	17	0	0	2	0	0	0	0	0	0	0	0	544874	0	0	0	0	0	0	0	0	0	0	0	0	0	1527147	0	0	0	0	0	0	0	0	0	0	0	92076696	0
FFQ	18	0	0	8	0	0	0	0	0	0	0	0	588482	0	0	0	0	0	0	0	0	0	0	0	0	0	1704441	0	0	0	0	0	0	0	0	0	0	0	91855788	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	587331	0	0	0	0	0	0	0	0	0	0	0	0	0	1689350	0	0	0	0	0	0	0	0	0	0	0	91872038	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	677157	0	0	0	0	0	0	0	0	0	0	0	0	0	1879189	0	0	0	0	0	0	0	0	0	0	0	91592373	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	568240	0	0	0	0	0	0	0	0	0	0	0	0	0	1564038	0	0	0	0	0	0	0	0	0	0	0	92016441	0
FFQ	22	0	0	97	0	0	0	0	0	0	0	0	722171	0	0	0	0	0	0	0	0	0	0	0	0	0	1976573	0	0	0	0	0	0	0	0	0	0	0	91449878	0
